"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000154","rRNA modification",36,-0.69479335086568,-1.57066623739688,7.6312500956953e-05,0.000912975011448638,0.000637276323780871,4426,"tags=42%, list=22%, signal=32%","841424/816642/830927/839283/816569/824867/841872/835188/822476/828265/842318/830958/830714/843937/818550"
"GO:0009664","plant-type cell wall organization",163,-0.554501987929485,-1.324047798651,7.72725774371258e-05,0.000913389627909499,0.000637565735046944,5338,"tags=43%, list=27%, signal=32%","821245/829612/836685/827760/831736/842576/841228/837596/824715/839475/830549/827411/827298/832197/826848/828720/821672/814838/838203/838054/831858/842784/821224/825457/829997/841214/818553/839218/816338/835641/816604/820322/844288/841080/828629/839723/831430/829900/841588/836710/817818/836583/828940/818341/818130/816845/822543/824657/819283/836501/830559/838608/836357/825285/829788/817395/817173/829650/843373/818656/824450/836500/843806/840032/836213/832620/831013/836356/838138/820584"
"GO:0051726","regulation of cell cycle",178,-0.549634299735961,-1.31589478964378,7.72725774371258e-05,0.000913389627909499,0.000637565735046944,5990,"tags=43%, list=30%, signal=31%","841414/843506/819157/834044/836489/830326/835372/841559/827497/832503/826806/824205/819713/831111/818444/817921/7922426/824636/843272/839453/823971/816591/831404/844410/824585/843599/824955/844377/828385/822079/817129/838687/820636/826875/839140/821018/844213/837339/820746/820217/817684/831023/822195/829419/823970/818174/817518/833791/844108/837359/843987/821496/842858/814812/842993/838384/838127/829919/821383/837249/841471/830483/825111/817341/837997/838833/842992/816345/817831/821937/817340/822324/827261/821545/840218/816837/838621"
"GO:0009637","response to blue light",90,-0.594965836058246,-1.4019897107851,7.96082002592928e-05,0.00093539635304669,0.000652926905635428,4236,"tags=31%, list=21%, signal=25%","830297/820793/819092/837403/823587/837549/833972/839300/838463/834301/843133/814823/821136/819401/837989/836554/818029/840860/827568/822519/835621/818273/837376/830029/818903/826470/835926/823721"
"GO:0006164","purine nucleotide biosynthetic process",57,-0.64251968939552,-1.48783167030215,8.30788064207233e-05,0.000970399786239691,0.000677360059823898,4189,"tags=35%, list=21%, signal=28%","843505/841590/827448/829626/821663/829848/842670/838204/816487/818892/818069/824930/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:1902369","negative regulation of RNA catabolic process",18,-0.797593375765801,-1.69138484056373,8.42049624428902e-05,0.000977768210954501,0.000682503379800268,2203,"tags=39%, list=11%, signal=35%","816411/841997/829314/843502/829635/828579/824514"
"GO:0016144","S-glycoside biosynthetic process",46,-0.655674117518753,-1.50577702215108,9.69335905087255e-05,0.00111248202130363,0.000776536535960353,4371,"tags=61%, list=22%, signal=48%","830663/820128/838210/828100/832366/836210/837277/842554/838440/844013/816765/830662/842897/842553/826811/843749/836263/825068/818912/830153/815963/831270/821508/828409/838211/826975/832365/827011"
"GO:0019761","glucosinolate biosynthetic process",46,-0.655674117518753,-1.50577702215108,9.69335905087255e-05,0.00111248202130363,0.000776536535960353,4371,"tags=61%, list=22%, signal=48%","830663/820128/838210/828100/832366/836210/837277/842554/838440/844013/816765/830662/842897/842553/826811/843749/836263/825068/818912/830153/815963/831270/821508/828409/838211/826975/832365/827011"
"GO:0009152","purine ribonucleotide biosynthetic process",35,-0.696107857057964,-1.57312794971463,9.8115707466149e-05,0.001119539922186,0.000781463103578881,4189,"tags=49%, list=21%, signal=38%","843505/841590/827448/821663/842670/838204/816487/818069/824930/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:0010564","regulation of cell cycle process",131,-0.562354219251282,-1.33795656706541,9.88042132975547e-05,0.00112091676465157,0.000782424169428307,6135,"tags=47%, list=31%, signal=33%","824036/841414/843506/819157/834044/836489/830326/835372/841559/827497/826806/819713/818444/817921/7922426/824636/843272/839453/823971/816591/831404/844410/824585/843599/824955/844377/828385/822079/817129/838687/820636/826875/839140/821018/844213/837339/820746/820217/817684/831023/822195/829419/823970/817518/833791/844108/837359/843987/821496/814812/838127/821383/841471/830483/825111/837997/842992/816345/827261/821545/840218/838621"
"GO:0006084","acetyl-CoA metabolic process",27,-0.723543061074673,-1.60404765280271,0.00010734851855503,0.00121089128930073,0.000845228335570128,3979,"tags=48%, list=20%, signal=39%","824592/842375/832804/841863/820951/822181/835006/840346/818024/839891/819826/819845/837610"
"GO:0000097","sulfur amino acid biosynthetic process",35,-0.694247203516563,-1.56892307533914,0.000110738645251623,0.00124203457799264,0.000866967025325209,3571,"tags=46%, list=18%, signal=38%","816271/843612/821203/821845/816232/815134/819654/840011/827715/832872/819022/818978/821147/825167/825376/831660"
"GO:0010206","photosystem II repair",11,-0.87502962529309,-1.70675597227004,0.000113174849474684,0.00126218730431089,0.000881034064599238,2460,"tags=91%, list=12%, signal=80%","837040/827564/833979/819406/841995/827927/843903/839449/841919/817646"
"GO:0006085","acetyl-CoA biosynthetic process",20,-0.780938636459005,-1.67697921033699,0.000115065287146354,0.00126893227277599,0.000885742198615569,3265,"tags=55%, list=16%, signal=46%","842375/841863/820951/822181/835006/840346/818024/839891/819826/819845/837610"
"GO:0009069","serine family amino acid metabolic process",48,-0.658751380473312,-1.51609703538527,0.000114957600031253,0.00126893227277599,0.000885742198615569,3571,"tags=44%, list=18%, signal=36%","816271/843612/818078/819608/821203/838445/821482/819654/829387/840011/827715/832872/818978/821287/831255/818104/840141/825376/837733/829438/829949"
"GO:0043489","RNA stabilization",14,-0.831531294085038,-1.69604565535174,0.00012212431176098,0.00133929661897875,0.000934858035643995,2203,"tags=50%, list=11%, signal=45%","816411/841997/829314/843502/829635/828579/824514"
"GO:0030388","fructose 1,6-bisphosphate metabolic process",12,-0.83639356473442,-1.65368056125302,0.000124831859434848,0.00136142591449939,0.000950304763013759,2079,"tags=58%, list=10%, signal=52%","828758/836559/840953/828759/824572/824746/830052"
"GO:0019217","regulation of fatty acid metabolic process",17,-0.780928323446415,-1.63963849580385,0.00016525795858355,0.00178849609115079,0.00124840899232997,1611,"tags=41%, list=8%, signal=38%","818437/828213/824779/836519/823942/819826/830825"
"GO:0010025","wax biosynthetic process",38,-0.675336035321376,-1.53075199877077,0.00016670885550747,0.00178849609115079,0.00124840899232997,3325,"tags=37%, list=17%, signal=31%","823914/831751/828553/841367/836367/837147/819337/835889/824702/836280/827018/841575/837610/843182"
"GO:0010166","wax metabolic process",38,-0.675336035321376,-1.53075199877077,0.00016670885550747,0.00178849609115079,0.00124840899232997,3325,"tags=37%, list=17%, signal=31%","823914/831751/828553/841367/836367/837147/819337/835889/824702/836280/827018/841575/837610/843182"
"GO:0010114","response to red light",72,-0.603915423710395,-1.41578372443275,0.00018288056635845,0.00195138507022476,0.00136210902624871,3191,"tags=31%, list=16%, signal=26%","5007942/829361/816703/834301/818596/816538/814823/832518/818341/819401/822160/818029/820961/837376/817016/818903/817694/826470/836838/822391/815055/815058"
"GO:0072330","monocarboxylic acid biosynthetic process",201,-0.529974123845438,-1.27217880520016,0.00019385137511194,0.00205732588425253,0.00143605800804488,4219,"tags=37%, list=21%, signal=30%","835863/841665/819219/828569/837117/821967/831406/822102/843393/830339/842775/820667/818379/831751/828553/819664/829574/841367/832268/840138/836457/830880/830740/822525/843028/836367/842561/837888/841699/816756/816765/837147/830912/818937/835895/830751/828213/817570/824702/830441/824779/836519/819070/835006/841900/842961/815998/820812/839053/841905/837418/834671/815152/839891/817548/831500/827018/843835/819845/835369/837610/820828/814873/833497/817694/818382/820288/822168/821965/829220/834273/828608/836838/823650/837953"
"GO:0009081","branched-chain amino acid metabolic process",39,-0.66978394657259,-1.52343388580459,0.000209759884070695,0.00221425674414734,0.00154559914578407,2168,"tags=38%, list=11%, signal=34%","820166/837166/843742/831490/821977/840006/838046/825068/818912/821584/831270/821508/824015/825030/832365"
"GO:0017038","protein import",10,-0.871324440546766,-1.68335360385062,0.000222019709939419,0.0023312069543639,0.001627232924472,1577,"tags=90%, list=8%, signal=83%","820197/819185/832987/835320/830273/827922/819358/816623/817429"
"GO:0044772","mitotic cell cycle phase transition",83,-0.594815557921548,-1.39972420770415,0.000230357402186976,0.00240595508950842,0.00167940874109023,6950,"tags=60%, list=35%, signal=39%","831001/832610/818636/836434/841684/830434/821404/824036/831847/841414/843506/836489/824169/835372/829904/818444/817921/820325/843272/836667/816591/828000/824585/829714/844377/838687/841014/838650/843964/826875/834324/844213/822195/823970/817217/817518/833791/830502/844108/843987/821496/838127/841471/841124/829564/841126/842992/836861/843357/821545"
"GO:0048285","organelle fission",203,-0.531086457159241,-1.27464167406987,0.0002346841032123,0.00243824431442673,0.00170194731914072,6234,"tags=46%, list=31%, signal=32%","828573/842804/836434/841446/821180/830434/837614/817411/835305/821947/834427/824036/825202/841414/827271/842341/830326/825237/842392/829267/844441/826806/837893/835166/817633/835759/836473/817921/2745578/843272/839104/816591/831404/838025/832208/824955/828385/829038/821455/821860/835234/839140/835898/838436/844213/817904/824260/827876/822195/823970/818192/844108/824873/814730/836703/821496/825338/834917/821383/844215/821972/826539/831314/830652/838135/830445/823897/835409/836773/821452/838675/819954/835175/842672/834255/832467/842809/829352/823728/828494/827261/824441/819931/822570/839257/832252/816667/832059/818197/834671/835621/821509/831088"
"GO:0006086","pyruvate decarboxylation to acetyl-CoA",13,-0.82640577269439,-1.6615567502097,0.000240288613585583,0.00248340169224053,0.00173346814650608,2672,"tags=54%, list=13%, signal=47%","841863/820951/822181/840346/818024/839891/819826"
"GO:0000096","sulfur amino acid metabolic process",57,-0.629625491567119,-1.45797360336838,0.000253417771927568,0.00260545146763031,0.00181866153208984,3664,"tags=37%, list=18%, signal=30%","835968/816271/843612/821203/838445/821845/816232/815134/819654/828205/840011/827715/834407/832872/819022/818978/821147/821003/825167/825376/831660"
"GO:0043604","amide biosynthetic process",67,-0.616100675474323,-1.43677595339826,0.000257983735483875,0.0026386522997159,0.00184183643167926,4219,"tags=37%, list=21%, signal=30%","835863/819219/834634/821327/830339/842375/836418/816239/841863/820951/828586/818937/822181/840099/816241/832797/835006/840346/818024/839891/819826/819845/837610/828409/818382"
"GO:0009079","pyruvate family amino acid biosynthetic process",13,-0.824541098385215,-1.65780766920407,0.000260442114540479,0.00264160631101943,0.00184389839552308,1837,"tags=77%, list=9%, signal=70%","832366/843742/831490/840006/825068/818912/831270/824015/825030/832365"
"GO:0009269","response to desiccation",22,-0.74503735394942,-1.61164790581315,0.000261687325038395,0.00264160631101943,0.00184389839552308,687,"tags=32%, list=3%, signal=31%","830024/832636/835307/822391/815101/815055/815058"
"GO:0009165","nucleotide biosynthetic process",86,-0.59290195734125,-1.39670942903003,0.000262287151448738,0.00264160631101943,0.00184389839552308,4208,"tags=34%, list=21%, signal=27%","820447/843505/830732/841590/827448/823847/821577/829626/821663/829848/842670/834088/838204/824612/816487/818892/816715/843535/818069/824930/821399/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:0010051","xylem and phloem pattern formation",68,-0.602221308408687,-1.40452753049071,0.000267115668817435,0.00267658035657673,0.0018683110365056,5729,"tags=47%, list=29%, signal=34%","824443/837498/829783/817788/820634/843693/834792/821852/830889/826364/820060/814726/828569/816640/837654/834713/843393/832093/837048/831518/820777/824637/835648/835028/834409/817761/831171/827127/843134/3768574/838363/838621"
"GO:0070925","organelle assembly",157,-0.540434784555009,-1.29016675690153,0.000284809368655593,0.00283946309962698,0.00198200671754477,5839,"tags=40%, list=29%, signal=29%","818001/819125/819026/843067/826806/839401/820573/823923/831404/839424/828385/818798/825867/839140/836862/836370/827876/820785/835556/834569/832815/818192/831405/842371/831628/826539/839819/841726/830652/818733/838135/844021/831607/817860/822043/819179/841493/821494/820170/834908/843064/837933/829194/841412/839109/824818/823458/826559/835015/828826/824424/836535/823728/832834/816229/836779/834844/818188/821120/825283/820324/833970/822138"
"GO:0046390","ribose phosphate biosynthetic process",57,-0.627982576699195,-1.45416923626111,0.000303643471379403,0.00299696106251471,0.00209194370545073,4208,"tags=40%, list=21%, signal=32%","820447/843505/841590/827448/821577/821663/842670/834088/838204/824612/816487/818892/818069/824930/821399/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:0000725","recombinational repair",94,-0.581329981985933,-1.37328895416964,0.000303339827908024,0.00299696106251471,0.00209194370545073,5917,"tags=49%, list=30%, signal=35%","827651/836489/841279/840063/829267/836473/817404/832495/832208/832240/819743/821455/821860/825124/822101/827854/832830/820432/820746/828016/834960/830696/815890/836584/833791/835721/828615/821187/837359/816985/842858/834492/828230/836221/816142/815415/841056/828443/838161/828153/842992/834670/837636/838462/834838/843797"
"GO:0009955","adaxial/abaxial pattern specification",38,-0.665100398086709,-1.507551367772,0.00032582117380326,0.00319038849829721,0.00222696024330563,6024,"tags=58%, list=30%, signal=40%","840116/840211/824443/835618/830976/832968/819153/831518/823605/818340/817199/818036/819127/827914/817173/844282/816492/817299/824468/833970/822138/817947"
"GO:0006090","pyruvate metabolic process",71,-0.599469481224022,-1.40356862546973,0.000326473392429603,0.00319038849829721,0.00222696024330563,4513,"tags=39%, list=23%, signal=31%","824599/838822/827440/829420/844291/841863/840138/816505/828758/820951/822181/827307/830758/840346/818024/839891/828564/819826/835369/842072/841221/821870/816652/828759/824710/837904/820461/830052"
"GO:0009895","negative regulation of catabolic process",29,-0.69819016310046,-1.55211716373098,0.000330169916369422,0.00321061780745438,0.00224108073905924,2203,"tags=28%, list=11%, signal=25%","816411/841997/828598/829314/843502/829635/828579/824514"
"GO:0045036","protein targeting to chloroplast",21,-0.748770175898887,-1.61219851553704,0.000334766715031986,0.00322840249932648,0.00225349483902222,2832,"tags=38%, list=14%, signal=33%","835645/828774/839248/824118/823827/828531/816943/829697"
"GO:0048582","positive regulation of post-embryonic development",83,-0.59097204957642,-1.39067963648953,0.000335269763101281,0.00322840249932648,0.00225349483902222,5063,"tags=40%, list=25%, signal=30%","829744/830543/821831/828303/821899/814812/842993/838127/834805/826909/836463/837997/841922/843811/830735/843133/836466/835028/843330/829914/819174/837417/832392/818029/829311/827568/829571/828564/837610/842536/830453/818903/831013"
"GO:0009827","plant-type cell wall modification",77,-0.59606921718025,-1.39947585121548,0.000339831186589427,0.00325644059382296,0.00227306603600184,5040,"tags=49%, list=25%, signal=37%","831736/842576/841228/837596/824715/827411/832197/826848/828720/814838/838054/821224/825457/829997/841214/818553/839218/816604/841080/828629/836583/828940/818341/822543/836501/830559/838608/836357/829788/817395/829650/843373/818656/824450/836500/843806/836356/820584"
"GO:0042545","cell wall modification",142,-0.539884465170905,-1.28555253991568,0.000348954036287586,0.0033277066069164,0.00232281125604094,5177,"tags=42%, list=26%, signal=31%","831035/831736/842576/841228/837596/824715/836585/823402/843408/827411/832197/830836/837701/826848/835152/828720/840336/814838/834676/838054/821224/825457/829997/841214/818553/839218/816338/816604/841080/828629/836234/831596/820241/836583/828940/841821/839730/816765/818341/822543/824657/836501/829458/824083/830559/838608/836357/829788/817395/829650/843373/821313/818656/824450/836500/843806/828409/836356/820584"
"GO:0009260","ribonucleotide biosynthetic process",52,-0.634927092883213,-1.46408104005806,0.000372879814295049,0.0035387728529732,0.00247014006534524,4208,"tags=42%, list=21%, signal=33%","820447/843505/841590/827448/821577/821663/842670/834088/838204/824612/816487/818069/824930/821399/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:0044786","cell cycle DNA replication",61,-0.614661024421169,-1.43065531364969,0.000381265300689059,0.00360104164382872,0.00251360502947357,6135,"tags=56%, list=31%, signal=39%","824036/831847/834044/830326/841559/818444/7922426/824636/823971/824585/822079/822101/844213/837339/820746/820217/817684/831023/817518/814812/834492/838127/816142/825111/841056/841258/824226/824640/837997/816345/834670/817340/840218/838621"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",21,-0.745836120971186,-1.60588111782116,0.000392567238492253,0.00365531947539485,0.00255149213101469,2312,"tags=48%, list=12%, signal=42%","838204/816487/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",21,-0.745836120971186,-1.60588111782116,0.000392567238492253,0.00365531947539485,0.00255149213101469,2312,"tags=48%, list=12%, signal=42%","838204/816487/827987/826702/834749/836451/826515/829359/826551/825797"
"GO:0000959","mitochondrial RNA metabolic process",71,-0.596898385369221,-1.39754878694933,0.00039039729583326,0.00365531947539485,0.00255149213101469,6636,"tags=51%, list=33%, signal=34%","830748/837065/820601/840315/820846/815845/816576/836261/829378/842592/28719435/814746/817349/829193/837784/828915/821430/839880/824042/837825/826707/827241/836224/828169/835506/827747/821966/819864/835546/817747/818091/821779/837734/821642/821181/829791"
"GO:0043094","metabolic compound salvage",67,-0.610998156537038,-1.42487663758399,0.000394963294329471,0.00366036405167313,0.00255501335447135,4852,"tags=48%, list=24%, signal=36%","10723110/817707/841433/837811/814736/830985/843505/827448/844345/829848/819382/834088/839465/843395/824557/815134/828353/841337/820179/843056/831882/835440/827343/819589/829622/820140/844378/818104/830292/843129/830825/829949"
"GO:0010200","response to chitin",21,0.627819253189947,2.17797356150715,0.00039896638063022,0.0036763937620595,0.00256620243936218,2157,"tags=52%, list=11%, signal=47%","823751/841606/832660/836103/823750/823752/818064/817420/817923/842281/820768"
"GO:0031425","chloroplast RNA processing",29,-0.695755172318795,-1.54670403821663,0.000400417760305366,0.0036763937620595,0.00256620243936218,5561,"tags=79%, list=28%, signal=57%","824910/839941/817526/814827/833995/835388/825512/824537/816078/819424/818079/818771/821336/814965/827333/830772/834236/821181/837128/829635/821399/824403/831209"
"GO:0010100","negative regulation of photomorphogenesis",15,-0.786196069628993,-1.62121441342502,0.000407716798246787,0.00371378200698471,0.00259230024377059,2331,"tags=33%, list=12%, signal=29%","817696/816538/843330/822525/828839"
"GO:0046496","nicotinamide nucleotide metabolic process",88,-0.577746804818764,-1.36153692388962,0.000408252631973496,0.00371378200698471,0.00259230024377059,2650,"tags=34%, list=13%, signal=30%","824599/838822/829420/844291/824098/829848/832513/840138/821627/816505/834479/828758/822349/835061/830758/828564/819639/835369/842072/833559/821870/816652/842016/828759/824710/836262/837904/820461/825246/830052"
"GO:0043648","dicarboxylic acid metabolic process",75,-0.592741188545251,-1.39024636857227,0.000412814066704575,0.003738050310435,0.00260924004498449,4644,"tags=39%, list=23%, signal=30%","822573/825159/823906/842579/839527/836418/835286/820069/819009/820951/820660/817196/827307/840011/827715/831061/829510/836550/844282/841757/821287/841221/831255/835945/835168/842908/830292/833535/830825"
"GO:0010016","shoot system morphogenesis",186,-0.534429861902157,-1.27973735058129,0.000416958543405087,0.00375833865151434,0.00262340174629781,5847,"tags=41%, list=29%, signal=29%","3767658/826750/824443/816621/821696/839401/841756/836845/836685/831757/824585/817788/28718327/829799/830895/843899/829937/839108/830701/838334/843693/830889/844348/826934/820060/839662/836218/818820/830609/828569/822000/814812/825338/816640/819153/843393/832093/843141/837048/822075/836853/826909/830445/837997/836269/819300/835641/829424/824229/829626/830735/836861/819424/835648/818340/836710/818036/836583/831171/830751/817659/3768574/827588/839901/820732/838363/830463/827568/817173/835467/816492/834154/824468/833970/822138/826470"
"GO:2000068","regulation of defense response to insect",11,0.806962699710077,2.05696553659434,0.000441430606900556,0.00396083644555317,0.00276474959058769,2429,"tags=64%, list=12%, signal=56%","824763/817495/830142/824408/818403/830443/821808"
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",31,-0.691897233195797,-1.54919441152797,0.000444511477275883,0.0039704328332244,0.00277144807694275,2410,"tags=23%, list=12%, signal=20%","818377/824818/815456/832832/824556/831956/832151"
"GO:0009965","leaf morphogenesis",104,-0.57059621425468,-1.35060234698854,0.000449305561703446,0.0039951764810928,0.00278871967885164,5833,"tags=44%, list=29%, signal=31%","826750/824443/839401/841756/836845/817788/839108/830701/843693/830889/820060/836218/818820/828569/816640/819153/843393/832093/843141/837048/819300/824229/829626/830735/836861/819424/835648/818340/836710/831171/830751/817659/3768574/827588/839901/820732/838363/830463/827568/817173/835467/816492/824468/833970/822138/826470"
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",20,-0.752547592797549,-1.61601258920026,0.000484084941600555,0.00428512858618608,0.00299111252563194,2869,"tags=35%, list=14%, signal=30%","824683/844414/831853/820560/818524/819018/820107"
"GO:0016122","xanthophyll metabolic process",16,-0.781433579829697,-1.62747184268185,0.000495063109822598,0.00436274365531165,0.00304528952423769,3006,"tags=75%, list=15%, signal=64%","835334/839703/829413/843028/816722/820185/821181/840067/827908/835806/837377/836838"
"GO:0051225","spindle assembly",41,-0.647433399206947,-1.47570116397523,0.000503690716469735,0.00441904655249448,0.00308459016542168,5741,"tags=66%, list=29%, signal=47%","819026/826806/823923/831404/828385/825867/839140/836862/836370/827876/835556/832815/818192/831628/826539/830652/818733/831607/817860/841493/821494/834908/829194/841412/823458/828826/823728"
"GO:0050821","protein stabilization",25,-0.701201568254229,-1.53898782683152,0.000534568499428753,0.00466919565430247,0.00325919965417903,3657,"tags=40%, list=18%, signal=33%","843204/836330/819840/835281/831638/836289/817344/842016/831209/818854"
"GO:0007059","chromosome segregation",145,-0.540484726714402,-1.28808506637669,0.000554114181380259,0.00481859644953582,0.0033634846437596,6969,"tags=48%, list=35%, signal=32%","821166/839243/828573/830557/842804/836434/820036/830434/837614/817411/823523/841414/827271/825237/842392/819026/829267/826806/837893/835166/817921/843272/839104/816591/823923/830547/831404/828385/817036/821860/825867/839140/836862/835898/838436/844213/836370/827876/822195/823970/835556/832815/818192/844108/824873/837359/821496/825338/834917/844215/841471/821972/831628/826539/830652/818733/838135/830445/831607/817860/841493/821494/834908/829194/841412/823458/828826/823728/824186/821545"
"GO:0017148","negative regulation of translation",30,-0.695485863637578,-1.55397119116041,0.00056772599341007,0.0049153118903135,0.00343099411529909,2508,"tags=40%, list=13%, signal=35%","821078/820478/826931/834934/819897/821584/838388/822081/832520/844199/831910/838622"
"GO:0046890","regulation of lipid biosynthetic process",64,-0.599300953455753,-1.39731222187606,0.000591931702308217,0.00510250297098873,0.00356165754227284,4177,"tags=36%, list=21%, signal=28%","841665/819146/836690/842775/823914/834284/824885/836666/829435/836367/823899/830751/828213/824779/836519/821181/836280/836289/814873/827479/834757/821788/837953"
"GO:0006783","heme biosynthetic process",14,-0.797322374118004,-1.62627090303985,0.000602900321262651,0.00517445753988032,0.00361188338916618,2188,"tags=57%, list=11%, signal=51%","816538/834085/821673/817589/839489/830724/818644/842198"
"GO:0042180","ketone metabolic process",101,-0.57062797107681,-1.34975612215666,0.000628011291370472,0.00536664194443858,0.0037460322643151,3612,"tags=29%, list=18%, signal=24%","817642/836690/830842/838468/836666/832268/838945/819779/829435/839932/823899/818437/842354/828213/824779/836519/820185/843222/821181/842350/5007993/823942/820255/840114/819826/837731/825516/837095/830825"
"GO:0042744","hydrogen peroxide catabolic process",24,-0.717270531654252,-1.56558850545069,0.00065214048948128,0.00554881606136227,0.00387319374197366,548,"tags=38%, list=3%, signal=37%","831532/829652/844085/824462/818766/830517/838544/826480/820335"
"GO:0000724","double-strand break repair via homologous recombination",88,-0.572588702883673,-1.34938117299107,0.000655514957332448,0.00555359023937447,0.00387652622158651,5917,"tags=47%, list=30%, signal=33%","827651/836489/829267/836473/817404/832495/832208/832240/819743/821455/821860/825124/822101/827854/832830/820432/820746/828016/834960/830696/815890/836584/833791/821187/837359/816985/842858/834492/828230/836221/816142/815415/841056/838161/828153/842992/834670/837636/838462/834838/843797"
"GO:0045454","cell redox homeostasis",37,-0.663126931424417,-1.50387312585443,0.000665497418611622,0.00561406796726215,0.00391874098498702,1928,"tags=41%, list=10%, signal=37%","819858/831375/829088/819589/830558/831501/843940/824462/818766/830517/824631/822203/821260/820335/843099"
"GO:0005983","starch catabolic process",20,-0.747352195687116,-1.60485604944555,0.000682520661527197,0.00573317355682846,0.00400187926512475,2531,"tags=55%, list=13%, signal=48%","821127/820265/827959/831618/830315/836609/826481/824383/832706/840953/837619"
"GO:0009704","de-etiolation",18,-0.758380538805782,-1.60822968907317,0.000732852620316917,0.00612987742587117,0.0042787871543035,1531,"tags=61%, list=8%, signal=56%","831902/836248/837576/832368/819992/829902/836289/830029/818903/825147/832370"
"GO:0051246","regulation of protein metabolic process",127,-0.548838307199565,-1.30411296497836,0.00074719396825975,0.00622346368499893,0.00434411238930496,5223,"tags=32%, list=26%, signal=24%","831404/824955/839140/822807/834569/840123/829611/836471/836463/843668/827036/829965/819840/821078/836466/827333/820478/826931/830912/823899/834934/843502/819897/843196/836244/831983/834701/829461/829791/820961/830029/821584/838388/822081/830766/825489/832520/844199/837455/831910/838622"
"GO:0046034","ATP metabolic process",63,-0.607847707324492,-1.41480636462495,0.000758637791466065,0.00629223109392443,0.00439211352954038,4513,"tags=40%, list=23%, signal=31%","824599/838822/829420/844291/841590/840138/816487/816505/828758/830758/828564/827987/835369/834749/842072/821870/816652/828759/824710/837904/829359/820461/826551/825797/830052"
"GO:0005976","polysaccharide metabolic process",308,-0.500223134229335,-1.20880090864677,0.000764765024259939,0.00631651112087498,0.00440906151401127,4820,"tags=32%, list=24%, signal=25%","842839/822807/837596/843530/820815/839880/824174/817789/829151/834426/816596/827051/839475/839224/830549/816821/827298/834523/832093/833975/821672/830368/830399/843141/838203/825457/834800/824889/816338/835641/844141/821955/844288/814637/821127/833656/837698/821783/839723/834088/843133/831430/829900/820265/827959/841588/836698/836710/831596/817818/819834/831618/837716/829352/816845/818580/824742/844225/838257/830315/840099/823634/836609/839531/831140/830559/827940/825285/826481/818212/824383/814716/835257/828564/831769/821313/832706/827550/832042/830847/820845/830090/836702/837610/818766/836213/815247/834883/832620/831013/840953/822590/843185/837619/829376/823850/838138/837095/824746"
"GO:0051248","negative regulation of protein metabolic process",42,-0.647149035415801,-1.47668216372342,0.000771703416617136,0.00634726060167594,0.00443052531733259,4449,"tags=40%, list=22%, signal=32%","834569/829611/843668/821078/820478/826931/830912/834934/819897/836244/821584/838388/822081/832520/844199/831910/838622"
"GO:0043255","regulation of carbohydrate biosynthetic process",57,-0.617996665903592,-1.43104565797437,0.000803004451178722,0.00657730616857592,0.00459110210348524,4640,"tags=40%, list=23%, signal=31%","839880/830663/830549/833975/830399/814637/821783/837277/843133/829352/844225/838257/830662/821339/836263/830153/815963/820845/818766/825414/838138/819353/837095"
"GO:0030656","regulation of vitamin metabolic process",10,-0.84277316561796,-1.6281940222879,0.000812954626534881,0.00661235561502226,0.00461556737592073,373,"tags=30%, list=2%, signal=29%","831359/827479/834757"
"GO:0019252","starch biosynthetic process",24,-0.711383890199646,-1.55273971578163,0.000813982986043774,0.00661235561502226,0.00461556737592073,2169,"tags=50%, list=11%, signal=45%","836698/837716/829352/830315/835257/832042/820845/837610/818766/834883/838138/824746"
"GO:0006801","superoxide metabolic process",12,-0.799189898229416,-1.58012310851699,0.000869469923444491,0.00697696597105457,0.00487007329819786,2691,"tags=58%, list=14%, signal=50%","831928/821203/832395/843028/840148/820263/828613"
"GO:0005977","glycogen metabolic process",21,-0.728898349191977,-1.56941191619175,0.000866459643567554,0.00697696597105457,0.00487007329819786,2108,"tags=38%, list=11%, signal=34%","831596/818580/839531/821313/832042/834883/822590/823850"
"GO:0006112","energy reserve metabolic process",21,-0.728898349191977,-1.56941191619175,0.000866459643567554,0.00697696597105457,0.00487007329819786,2108,"tags=38%, list=11%, signal=34%","831596/818580/839531/821313/832042/834883/822590/823850"
"GO:0043068","positive regulation of programmed cell death",33,0.490105880386834,1.85830745003523,0.000877420967090286,0.00698398785901703,0.00487497472801861,4338,"tags=58%, list=22%, signal=45%","838338/831173/822119/830902/817807/837783/824188/829589/843620/817746/843617/833957/839561/821717/836158/830497/820317/828626/842736"
